zpid,city,streetAddress,zipcode,description,latitude,longitude,propertyTaxRate,garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,homeType,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,latest_saledate,latest_salemonth,latest_saleyear,latestPriceSource,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,homeImage
29364488,austin,5727 Misty Hill Cv,78759,"GREAT HILLS LOCATION - Backs to the Eighth green of Great Hills Country Club.  Beautiful Views, Convenient Location for all Austin has to offer.  Main Level Master Suite, Large Family Room upstairs with two additional Bedrooms and Full Bath.  Built-in Murphy Bed/Desk in one of the bedrooms.  Oversized garage with space for workshop.  WINDOWS REPLACED IN SEPTEMBER! SO MUCH STORAGE! NO CARPET! NO POPCORN CEILINGS! FRESH PAINT.",30.40342522,-97.76246643,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1984,540000,3,3/5/2019,3,2019,Agent Provided,39,0,3,2,0,0,0,0,0,9583,2278,1,0,1,1,2.266666667,7,1523,17,2,3,2,29364488_2c54d689175aae1e813e9906b498071a-p_f.jpg
29361141,austin,7893 Lakewood Dr,78750,"7893 Lakewood Dr, Austin, TX 78750 is a single family home that contains 2,374 sq ft and was built in 1988. It contains 4 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $747,703. The Rent Zestimate for this home is $3,000/mo. ",30.37853622,-97.79538727,1.98,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Family,2,1988,705000,3,6/4/2020,6,2020,Broker Provided,40,0,3,2,1,2,0,1,0,52707.6,2374,1,0,1,1,2.766666667,7,1523,17,3,4,2,29361141_02bf19f88a8209f3157506f7f52b84b9-p_f.jpg
29363915,austin,5515 Hudson Holw,78759,"5515 Hudson Holw, Austin, TX 78759 is a single family home that contains 5,276 sq ft and was built in 2001. It contains 4 bedrooms and 4 bathrooms. 
 
The Zestimate for this house is $1,447,236. The Rent Zestimate for this home is $4,867/mo. ",30.39372253,-97.76633453,1.98,6,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Family,6,2001,1500000,1,12/28/2020,12,2020,Agent Provided,40,0,3,4,2,1,0,0,0,60112.8,5276,1,0,1,1,1.8,7,1523,17,4,4,2,29363915_0abce6d30b58605dbbebdd0dc8fd8c8c-p_f.jpg
29359140,austin,4932 China Garden Dr,78730,"4932 China Garden Dr, Austin, TX 78730 is a single family home that contains 2,513 sq ft and was built in 1997. It contains 3 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $571,982. The Rent Zestimate for this home is $3,000/mo. ",30.37347412,-97.84243011,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,1997,369900,6,10/9/2020,10,2020,Broker Provided,93,0,5,2,2,1,0,1,0,6534,2513,1,0,1,1,1.533333333,7,1381,16,3,3,1,29359140_d0fe263408c89fb6e7a32f8ab8c46048-p_f.jpg
29364412,austin,9500 Bluegrass Dr,78759,"Contemporary, 2-story stucco home with floor-to-ceiling windows overlooking trees and golf course. Bright an airy, gourmet kitchen includes granite counters, SS appliances, skylight, and wrap-around island open to the living room. Slate tile and hand-scraped wood floors throughout. Private master suite features spa-like bath and deck. Upstairs gameroom includes wet bar and plans for converting to 4th bedroom with ensuite bath if desired. TONS of upgrades - motorized soft light shades, built-ins throughout, water filtration system, and recently remodeled downstairs luxury bath. Enjoy watching the deer from your deck in this heavily treed private oasis situated on a cul-de-sac with dedicated fenced yard.",30.40023804,-97.76782227,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,1994,536000,3,11/3/2018,11,2018,Agent Provided,25,0,3,2,0,0,0,0,0,14810.4,2379,1,0,1,1,2.2,7,1523,17,3,3,2,29364412_b11fbf9759bcf976ce9b053661816083-p_f.jpg
64707408,austin,9601 Rainlilly Ln,78759,"Beautiful multi-gen home in Great Hills decked out with updates and custom features. Additions designed by well-known Austin architects, Clayton and Little, increases the enjoyment of sweeping hill country views. Relish the outdoor living space for relaxation and entertainment from any level.",30.40538025,-97.77771759,1.98,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Single Family,2,2003,1013000,2,7/23/2018,7,2018,Agent Provided,26,0,3,2,0,0,0,0,0,13939.2,4674,1,0,1,1,1.833333333,9,1616,16,5,5,2,64707408_42a4f18c3541fb7fbbecdce20552ef6f-p_f.jpg
29359126,austin,10012 Scull Creek Dr,78730,"10012 Scull Creek Dr, Austin, TX 78730 is a single family home that contains 2,546 sq ft and was built in 1995. It contains 4 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $576,941. The Rent Zestimate for this home is $2,800/mo. ",30.3760643,-97.84506989,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,1995,510000,6,11/19/2019,11,2019,Broker Provided,1,0,0,1,3,0,0,1,0,6098,2546,1,0,1,1,1.4,7,1381,16,3,4,2,29359126_2bc8a69c097e88ad977aad9003182a44-p_f.jpg
58299903,austin,8510 Appalachian Dr,78759,"This charming home sits on a quiet street in the heart of Northwest Hills.  It lives like a one story with two extra large living areas that are a few steps up or a few steps down.  Large entry with study/office immediately to the left.  Custom built-in book cases, seven shower heads in handicap shower, stone accent wall in dinning room and retractable cover for patio area.  Lots of potential, update to your taste and make it your own.",30.38259888,-97.7596283,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1973,679000,1,6/17/2020,6,2020,Agent Provided,37,1,3,2,3,0,0,0,0,10585,2854,1,0,1,1,1.066666667,7,1523,17,3,3,2,58299903_b1e977a8c2836457d9543e7490773c1b-p_f.jpg
29359120,austin,10026 Planters Woods Dr,78730,"Be sure not to miss this beautiful, updated home. Stunning backyard with a pool, hot tub, and backs to a greenbelt.  Home features wood and tile floors downstairs, granite counter tops in kitchen and bathrooms, California walk-in closets, plantation shutters, finished out garage with storage, central vacuum, and so much elegance!  Access to backyard and pool from master bedroom.  Enjoy hill country while on one of the community hiking trails or in one of the community parks.  This beauty won't last long!",30.37548065,-97.84455872,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,1997,665000,1,5/2/2019,5,2019,Agent Provided,40,0,4,1,0,1,0,1,0,9452,3164,1,0,1,1,1.433333333,7,1381,16,4,4,2,29359120_c5f055e9f6e510ececf229c9b0997f52-p_f.jpg
29364403,austin,5714 Misty Hill Cv,78759,"5714 Misty Hill Cv, Austin, TX 78759 is a single family home that contains 2,361 sq ft and was built in 1992. It contains 3 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $814,433. The Rent Zestimate for this home is $3,000/mo. ",30.40270615,-97.76089478,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1992,649900,4,8/16/2018,8,2018,Broker Provided,1,0,3,1,0,0,0,0,0,11325.6,2361,1,0,1,1,2.166666667,7,1523,17,3,3,2,29364403_4d9a7232b79cbd3dc19cf4353ac05e77-p_f.jpg
29359119,austin,10018 Planters Woods Dr,78730,"AMAZING hardwood floors welcome you into this home.  Formal living and dining feature excellent natural lighting and very high decorative ceilings.  Loft is open to spacious family room with fireplace.  Kitchen cabinets are white and are surrounded by stainless appliances.  Master bedroom is large and featured tray ceilings and shutters.  Over-sized walk in shower with Jacuzzi tub highlight the master bath.  Two bedrooms, a bath and bonus room upstairs!  Wonderful River Place neighborhood!",30.37559509,-97.84433746,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1996,550000,3,6/5/2018,6,2018,Agent Provided,37,0,3,1,0,0,0,0,0,9570,2862,1,0,1,1,1.433333333,7,1381,16,3,3,2,29359119_87be855604b00995f5a88816a7fc1a19-p_f.jpg
29363900,austin,9300 Simmons Rd,78759,"9300 Simmons Rd, Austin, TX 78759 is a single family home that contains 3,368 sq ft and was built in 1994. It contains 4 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $899,358. The Rent Zestimate for this home is $2,800/mo. ",30.39561844,-97.76677704,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1994,775000,1,4/29/2019,4,2019,Broker Provided,31,0,3,1,0,0,0,0,0,35283.6,3368,1,0,1,1,1.9,7,1523,17,3,4,2,29363900_09f1693802957508a43727898d35bed3-p_f.jpg
29359116,austin,10000 Planters Woods Dr,78730,"Once in a lifetime views of BCC Preserve from entire back of house.  Cul-de-sac setting with exceptional remodel, gorgeous quartz kitchen with updated high end cabinetry and massive island.  Master suite with 2 walk-ins, luxurious white marble updated bath with free sanding tub, frameless shower, upgraded marble vanities.  Spacious secondary bedrooms, and VIEWS, VIEWS, VIEWS.  Just see pics!!!",30.37607956,-97.84406281,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,1998,575000,1,6/12/2019,6,2019,Agent Provided,44,0,7,2,0,0,0,0,0,8319,3500,1,0,1,1,1.4,7,1381,16,3,4,2,29359116_1899eddfaedc2c0d8fa7439a12a0506d-p_f.jpg
58299886,austin,8831 Mountain Path Cir,78759,"CALL FIRST, ONE HOURS NOTICE TO OWNER.  Wonderful Westover Makeover!! This 4/3 home on a 1/3 of an acre  lot with gorgeous Heritage Oaks.  Over $200,000 remodel completed in 2015, 1st floor opened up, to create a gourmet kitchen, eating area, & great room. Chef's Kitchen features double ovens, dishwashers, sinks, Thermador Appliances, custom Walnut Island & walk-in Pantry. Carport/Cabana design provided.  NEW PRICE & FLOORING UPSTAIRS.  Seller offering $2300 Carpet Allowance. No showing 04/14 after 1pm.",30.38526344,-97.75572968,1.98,5,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,5,1976,525000,6,5/10/2019,5,2019,Agent Provided,33,0,3,3,0,1,0,2,0,14374.8,2797,1,0,1,1,1.066666667,7,1523,17,3,4,2,58299886_e6f24e84d2e0caa77132ab12363cf530-p_f.jpg
29361113,austin,7306 Holly Fern Cv,78750,"Stunning, move-in ready one-story house located in a superb cul-de-sac at the beginning of Jester. This renovated home has tons of natural light, tall ceilings, and large windows. It features new hardwood floors and carpet, and freshly painted interior. The kitchen has SS appliances and new countertops. The kitchen opens to the breakfast nook and family room with a large island perfect for entertaining. The family room features a wood/gas burning fireplace, flat-panel TV rack, and built-in surround sound speakers (indoor/outdoor). The master suite features 2 walk-in closets and large soaking tub. The private backyard is shaded by large oak trees, has a large shed/greenhouse for extra storage. The attached 2 car garage has lots of shelves/racks and access to a spacious attic. This exceptional property also has a wired security system, smart Nest thermostat, designer shades, tank-less water heater, and LED lighting throughout. No HOA fees.",30.37889481,-97.79868317,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1990,524900,3,7/18/2018,7,2018,Agent Provided,29,0,4,1,0,0,0,0,0,10323,2196,1,0,1,1,2.966666667,7,1523,17,2,4,1,29361113_26c275003971ccb6cbb8dee886f18e84-p_f.jpg
29364385,austin,5650 Rain Creek Pkwy,78759,"5650 Rain Creek Pkwy, Austin, TX 78759 is a single family home that contains 3,670 sq ft and was built in 1999. It contains 4 bedrooms and 4 bathrooms. 
 
The Zestimate for this house is $964,583. The Rent Zestimate for this home is $3,500/mo. ",30.40207863,-97.76027679,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,1999,899900,1,4/1/2020,4,2020,Broker Provided,1,0,5,1,1,2,0,2,0,13503.6,3670,1,0,1,1,2.166666667,7,1523,17,4,4,2,29364385_ad58dd98b02b3a3625b600f000501505-p_f.jpg
29361110,austin,7405 Fern Cv,78750,"Hill Country view with incredible sunsets.  This home has it all.  Sitting at the top of on a cul-de-sac, it features a pool, a flat fenced area in back, guest bed/bath down, two bedrooms plus Master up with private covered balcony overlooking view.  Bonus room up can be used for exercise, office, or climate controlled storage. Excellent Schools and great neighborhood amenities.",30.37861633,-97.80096436,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,1997,775000,3,7/22/2020,7,2020,Agent Provided,35,0,3,2,3,2,0,0,0,72309.6,3252,1,0,1,1,3.133333333,7,1523,17,3,4,2,29361110_8a80b794ee0f8639d5f7383d8ea28261-p_f.jpg
58299884,austin,8827 Mountain Path Cir,78759,"*GO* Contact 2nd listing agent w/questions.  Charming 4-bed, 2-bath home located in highly desirable Great Hills. Enjoy a nice view from the front yard with mature Oak trees in front.  Featuring original hardwood floors, open floor plan and separate study office and formal dining area in front. Open kitchen looking into backyard, newly renovated secondary full bathroom and new thermostat. Easy to maintain backyard. Easy access to 360,183, and MOPAC.  Great opportunity to update and make your own!",30.38571548,-97.75600433,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,1972,500000,2,5/10/2019,5,2019,Agent Provided,30,0,5,2,0,0,0,0,0,9147,2112,1,0,1,1,1.1,7,1523,17,2,4,1,58299884_96fc37976cf4bd5d7252669364c5f882-p_f.jpg
29363471,austin,8024 Bottlebrush Dr,78750,"Lots of character in this 4 bedroom home. A few of the features include crown molding, wood flooring, chair rail in the formal dining area and lots of windows that allow for natural lighting. The island kitchen has Corian counters, double oven and lots of work space and storage. Trey ceilings in the master bedroom and his-n-her vanities in the master bath. Don't miss the large walk in closet. Lush landscaping and an open patio will offer lots of late afternoon enjoyment.",30.39291763,-97.80062103,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1995,574900,2,2/21/2018,2,2018,Broker Provided,35,0,3,1,0,0,0,0,0,10890,2428,1,0,1,1,3.366666667,7,1523,17,3,4,1,29363471_f28fa61924f8abf6f06cee3d08e332f0-p_f.jpg
29364382,austin,5700 Raindrop Cv,78759,"5700 Raindrop Cv, Austin, TX 78759 is a single family home that contains 3,202 sq ft and was built in 1999. It contains 3 bedrooms and 4 bathrooms. 
 
The Zestimate for this house is $953,586. The Rent Zestimate for this home is $2,895/mo. ",30.40386963,-97.76120758,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1999,899900,5,12/23/2019,12,2019,Broker Provided,1,0,0,1,0,0,0,0,0,18295.2,3202,1,0,1,1,2.266666667,7,1523,17,4,3,1,29364382_b9560eae1aa2e0f5e55b911a751a08ff-p_f.jpg
29361103,austin,7405 Filbert Cv,78750,"MULTIPLE OFFERS submit best & final to Agent by Mon 21st - 5pm. Appt with Agent.  RARE PANORAMIC VIEW LOT IN JESTER ESTATES SEE FOR MILES!!  Home sits on Cul-de-sac & backs to a Preserve.  Stunning remodeled Kitchen & Bathrooms. Master suite is a private sanctuary with chic master bath, huge bedroom, walk-in closet & private deck.  Jester has a pool, park, tennis courts & feeds into Anderson High.  This home has been well loved & features 3 living areas, an office, & 3 car garage.",30.38008881,-97.80062103,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,1988,829000,1,12/7/2019,12,2019,Agent Provided,38,0,5,1,0,0,0,0,0,102366,3429,1,0,1,1,3.133333333,7,1523,17,4,4,2,29361103_003154f6ddfd661d22c6b49089c87f8f-p_f.jpg
29363963,austin,9325 Simmons Rd,78759,"3bdr, 2 1/2 BA, Separate office (4th BR?), Exercise Room, Workshop, Updated in Past 5 years, Xeriscape, No Lawn, Tremendous Wooded View overlooking golf course, One
Owner Home",30.39761162,-97.76604462,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,1997,749000,2,6/28/2019,6,2019,Broker Provided,1,0,3,2,0,2,0,3,0,20037.6,3060,1,0,1,1,2.033333333,7,1523,17,3,4,1,29363963_8a2df3fbac9f10b418af1924ef5adb8e-p_f.jpg
58299379,austin,8320 Adirondack Trl,78759,"Superb DeKeratry-built home w/modern & open floorplan that has abundant natural light, master down, family room/kitchen & breakfast area one large room w/vaulted ceiling & massive stone fireplace, high-end engineered wood flooring, all cabinetry thruout professionally refinished, smart kitchen & master bath remodels, decked-out butlers pantry, archways & rounded corners, spacious bedrooms up, sprinkler, security, 390sqft unfinished room over garage could be fab office, good privacy in back, move-in ready!",30.37964249,-97.75707245,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1993,499000,4,12/10/2020,12,2020,Agent Provided,1,0,0,1,0,0,0,0,0,9191,2687,1,0,1,1,0.8333333333,7,1523,17,2.5,4,2,58299379_streetviewlocation8320AdirondackTrl2CAustin2CTX78759size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignatureUQmV82R5yElmEuBZ-NYFyN22yXE.jpg
124844101,austin,11006 Cut Plains Loop,78726,"11006 Cut Plains Loop, Austin, TX 78726 is a single family home that contains 2,154 sq ft and was built in 2015. It contains 4 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $580,413. The Rent Zestimate for this home is $2,500/mo. ",30.40246582,-97.84375763,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2015,529000,5,11/26/2019,11,2019,Agent Provided,25,0,3,1,0,2,0,1,0,8363,2154,1,0,1,1,0.9666666667,7,1381,16,2,4,1,124844101_483f4c911bccf7860b7c85e6d9276c33-p_f.jpg
58299378,austin,8322 Adirondack Trl,78759,"TEXT OWNER for showing time.  Entertainers dream in the heart of Northwest Austin. Features remarkable resort style backyard - custom $175k outdoor living space, BBQ, pool & spa.  Private outdoor oasis w/ integrated sound system & native landscaping! Large study perfect for office or 4th bedroom.  Kitchen completely remodeled in 2017 - large granite countertops, stainless appliances, built-in hot water spout, & opens up to the family room.  Highly rated schools!  Mins away from Domain, Downtown, and more.",30.3794117,-97.757164,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1980,649800,6,8/10/2020,8,2020,Agent Provided,60,0,4,2,2,0,0,0,0,10105,2381,1,0,1,1,0.8333333333,7,1523,17,2,3,1,58299378_2d990334fde2efef3c5a01702f707d32-p_f.jpg
